4481587,9159,21494,76,20,0,
4481592,9145,21511,75,23,0,
4481597,9131,21525,75,23,0,
4481602,9119,21536,76,24,0,
4481607,9107,21536,76,26,0,
4481612,9093,21536,78,28,0,
4481617,9079,21536,77,29,0,
4481622,9064,21536,77,31,0,
4481627,9048,21522,76,33,0,
4481632,9035,21512,76,35,0,
4481637,9021,21500,75,38,0,
4481642,9006,21488,74,41,0,
4481647,8991,21479,74,41,0,
4481652,8975,21471,74,43,0,
4481657,8959,21471,74,43,0,
4481662,8946,21462,74,43,0,
4481667,8930,21462,74,41,0,
4481672,8914,21462,76,40,0,
4481677,8899,21462,76,40,0,
4481682,8884,21474,77,39,0,
4481687,8872,21487,77,39,0,
4481692,8860,21502,77,39,0,
4481697,8846,21514,77,39,0,
4481702,8832,21524,77,39,0,
4481707,8820,21532,78,38,0,
4481712,8806,21532,78,38,0,
4481717,8806,21544,78,38,0,
4481722,8793,21551,78,36,0,
4481727,8793,21559,78,36,0,
4481732,8783,21571,78,36,0,
4481737,8776,21587,78,35,0,
4481742,8776,21606,78,35,0,
4481747,8767,21626,78,35,0,
4481752,8767,21644,78,35,0,
4481757,8756,21659,78,35,0,
4481762,8756,21671,79,33,0,
4481767,8741,21682,79,33,0,
4481772,8734,21689,79,33,0,
4481777,8734,21689,79,33,0,
4481782,8722,21689,79,33,0,
4481787,8715,21682,79,32,0,
4481792,8707,21672,79,32,0,
4481797,8695,21658,79,32,0,
4481802,8684,21640,79,32,0,
4481807,8672,21620,79,32,0,
4481812,8661,21595,79,32,0,
4481817,8649,21569,79,32,0,
4481822,8632,21543,77,33,0,
4481827,8615,21518,74,33,0,
4481832,8595,21495,72,35,0,
4481837,8575,21474,69,35,0,
4481842,8559,21455,66,37,0,
4481847,8540,21440,63,36,0,
4481852,8519,21429,61,38,0,
4481857,8499,21429,57,38,0,
4481862,8479,21429,55,40,0,
4481867,8458,21429,52,39,0,
4481872,8441,21439,49,40,0,
4481877,8420,21451,47,41,0,
4481882,8399,21469,44,39,0,
4481887,8380,21488,41,40,0,
4481892,8363,21508,39,40,0,
4481897,8350,21527,38,39,0,
4481902,8338,21544,38,39,0,
4481907,8330,21561,38,39,0,
4481912,8330,21579,38,38,0,
4481917,8319,21599,39,38,0,
4481922,8319,21619,39,38,0,
4481927,8319,21637,40,37,0,
4481932,8319,21651,41,37,0,
4481937,8319,21661,41,37,0,
4481942,8311,21670,41,37,0,
4481947,8311,21677,41,37,0,
4481952,8311,21677,41,34,0,
4481957,8303,21687,41,34,0,
4481962,8303,21687,41,34,0,
4481967,8295,21687,41,34,0,
4481972,8288,21687,43,34,0,
4481977,8281,21687,43,34,0,
4481982,8273,21687,44,35,0,
4481987,8273,21679,44,35,0,
4481992,8262,21679,44,35,0,
4481997,8262,21666,44,35,0,
4482002,8249,21666,44,35,0,
4482007,8249,21656,44,35,0,
4482012,8238,21656,44,33,0,
4482017,8238,21649,44,33,0,
4482022,8230,21649,44,33,0,
4482027,8230,21649,44,33,0,
4482032,8217,21649,44,33,0,
4482037,8217,21649,44,33,0,
4482042,8206,21657,44,33,0,
4482047,8206,21657,44,33,0,
4482052,8206,21667,44,32,0,
4482057,8197,21667,44,32,0,
4482062,8197,21681,44,32,0,
4482067,8197,21681,44,32,0,
4482072,8197,21692,44,32,0,
4482077,8197,21692,44,31,0,
4482082,8197,21692,44,31,0,
4482087,8197,21692,44,31,0,
4482092,8197,21692,44,31,0,
4482097,8197,21685,45,29,0,
4482102,8197,21678,45,29,0,
4482107,8197,21669,45,29,0,
4482112,8197,21658,45,29,0,
4482117,8197,21647,45,28,0,
4482122,8197,21636,45,28,0,
4482131,8197,21636,45,28,137,
4482136,8183,21607,45,28,120,
4482141,8175,21591,45,27,112,
4482146,8165,21576,45,27,140,
4482151,8158,21567,45,27,176,
4482156,8158,21567,45,27,198,
4482161,8158,21567,45,27,212,
4482166,8158,21567,45,26,224,
4482171,8158,21567,45,26,245,
4482176,8165,21567,45,26,277,
4482181,8165,21567,45,26,312,
4482186,8165,21567,45,26,348,
4482191,8165,21577,45,26,379,
4482196,8174,21584,45,26,410,
4482201,8174,21591,45,26,445,
4482206,8185,21591,45,26,477,
4482211,8185,21607,45,26,506,
4482216,8194,21617,45,26,522,
4482221,8194,21625,45,26,529,
4482226,8205,21635,45,26,542,
4482231,8212,21644,45,26,569,
4482236,8221,21656,45,26,606,
4482241,8230,21669,45,26,613,
4482246,8240,21680,45,26,607,
4482251,8247,21689,45,26,608,
4482256,8254,21689,45,26,616,
4482261,8254,21689,45,24,621,
4482266,8254,21697,45,24,630,
4482271,8254,21697,45,24,642,
4482276,8262,21704,45,24,658,
4482281,8262,21704,45,24,671,
4482286,8262,21714,45,24,686,
4482291,8269,21714,45,24,700,
4482296,8269,21727,45,24,703,
4482301,8269,21738,45,24,709,
4482306,8280,21751,45,24,729,
4482311,8287,21768,45,24,757,
4482316,8298,21787,45,24,753,
4482321,8309,21807,45,24,752,
4482326,8318,21830,45,24,761,
4482331,8329,21854,45,24,777,
4482336,8339,21883,45,24,779,
4482341,8351,21916,45,24,791,
4482346,8366,21949,45,24,787,
4482351,8381,21980,45,24,788,
4482356,8394,22008,45,24,787,
4482361,8403,22031,45,24,784,
4482366,8411,22049,45,24,784,
4482371,8411,22063,45,24,785,
4482376,8424,22072,45,24,785,
4482381,8424,22079,45,23,787,
4482386,8432,22079,45,23,789,
4482391,8432,22091,45,23,791,
4482396,8432,22091,45,23,796,
4482401,8432,22100,45,23,797,
4482406,8432,22100,45,23,799,
4482411,8444,22109,45,23,805,
4482416,8451,22122,45,23,819,
4482421,8459,22144,45,23,828,
4482426,8468,22169,45,23,822,
4482431,8480,22196,45,23,823,
4482436,8492,22224,45,23,827,
4482441,8505,22247,45,23,823,
4482446,8515,22274,46,22,826,
4482451,8526,22301,44,22,825,
4482456,8539,22329,44,22,838,
4482461,8553,22360,43,22,838,
4482466,8569,22391,43,22,846,
4482471,8584,22422,43,22,841,
4482476,8597,22451,43,22,841,
4482481,8608,22477,43,22,840,
4482486,8621,22498,43,22,847,
4482491,8633,22517,43,22,844,
4482496,8647,22531,43,22,842,
4482501,8658,22542,43,22,842,
4482506,8665,22553,43,22,843,
4482511,8665,22563,43,22,845,
4482516,8678,22577,43,22,851,
4482521,8687,22594,43,22,850,
4482526,8699,22610,43,22,849,
4482531,8712,22631,43,22,851,
4482536,8722,22652,43,22,850,
4482541,8732,22674,43,22,851,
4482546,8739,22698,43,24,848,
4482551,8749,22720,44,23,847,
4482556,8759,22741,44,23,850,
4482561,8769,22764,45,23,850,
4482566,8782,22787,45,23,848,
4482571,8794,22816,47,23,856,
4482576,8807,22850,47,23,862,
4482581,8824,22883,49,22,856,
4482586,8837,22917,49,22,858,
